CRIMEID,CCN,PERSONID,PERSONTYPE,AGE,age_band,FATAL,MAJORINJURY,MINORINJURY,severity,IMPAIRED,SPEEDING,TICKETISSUED,INVEHICLETYPE,match_source,year_ccn,year,year_month,ward,date_source
42502748057,23025931,42504342886,Driver,29,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-02,Ward 2,reportdate
42507340107,23026013,42507447054,Other,22,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-02,Ward 4,reportdate
42527870603,23026016,42702608242,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-02,Ward 1,reportdate
44059497925,23032206,44059578914,Driver,33,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-02,Ward 1,reportdate
46131234119,23038475,46132828878,Passenger,45,45-54,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-03,Ward 5,reportdate
46131234119,23038475,46132779931,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-03,Ward 5,reportdate
45197820665,23033902,45197918950,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-03,Ward 5,reportdate
48189222743,23049311,48190936894,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-03,Ward 6,reportdate
49008730863,23056230,49008919544,Driver,17,16-24,N,N,N,None,N,Y,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 1,reportdate
48988632838,23055210,48988701887,Passenger,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 6,reportdate
48988632838,23055210,48988697466,Driver,31,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 6,reportdate
49228444501,23060375,49228479099,Driver,32,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 6,reportdate
49108134075,23060541,49120882372,Driver,30,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 4,reportdate
49251584361,23063297,49502513188,Bicyclist,38,35-44,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 2,reportdate
49272395565,23062074,49272417126,Driver,61,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2021,2021-04,Ward 6,reportdate
49304696132,23066347,49304839125,Pedestrian,61,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 1,reportdate
49306031234,23065880,49306122605,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-04,Ward 7,reportdate
49364684342,23071671,49364732469,Bicyclist,24,16-24,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 1,reportdate
49364684342,23071671,49364732457,Bicyclist,40,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 1,reportdate
49391072301,23072728,49391223395,Driver,43,35-44,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 2,reportdate
49394683089,23072860,49394771225,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 4,reportdate
49404348727,23073623,49404501614,Driver,59,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 3,reportdate
49651092403,23074599,49699994082,Driver,48,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 6,reportdate
50074660738,23082546,50074825170,Driver,74,65+,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 1,reportdate
50077839660,23078577,50077906213,Driver,28,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 6,reportdate
50097639054,23084151,50097848466,Driver,34,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 1,reportdate
50088246049,23080179,50088539348,Passenger,19,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 4,reportdate
50088246049,23080179,50088480384,Driver,41,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-05,Ward 4,reportdate
50867416854,23087030,50867724585,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 6,reportdate
50933745964,23088475,50935556168,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 7,reportdate
50968588101,23091446,50976105577,Driver,23,16-24,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 2,reportdate
51001370572,23094546,51001405559,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 4,reportdate
51010215214,23095182,51010329593,Driver,20,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 5,reportdate
51017152499,23095687,51017272595,Driver,35,35-44,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 3,reportdate
50986734644,23093048,50986777786,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 2,reportdate
51055616779,23098264,51055685046,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 7,reportdate
51107003212,23101861,51107268665,Driver,49,45-54,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 1,reportdate
51133834721,23103606,51133915020,Driver,19,16-24,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 1,reportdate
51146184155,23104305,51162127584,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-06,Ward 2,reportdate
51306702588,23107949,51306873564,Passenger,12,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51306702588,23107949,51306873542,Driver,28,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51362694601,23112208,51362919726,Driver,61,55-64,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 8,reportdate
51365565122,23108377,51366029851,Driver,0,<16,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 2,reportdate
51346640018,23107835,51346711619,Driver,0,<16,N,N,N,None,N,Y,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 8,reportdate
51401953742,23115205,51402164851,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 3,reportdate
51424810640,23116531,51424886932,Driver,29,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 4,reportdate
51400969111,23112774,51401081440,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 2,reportdate
51383180201,23113780,51383345061,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 2,reportdate
51458306712,23118396,51458365467,Driver,23,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51458533782,23118433,51459446029,Driver,33,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 6,reportdate
51458533782,23118433,51459446067,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 6,reportdate
51465157155,23118193,51473670388,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 8,reportdate
51433494320,23117105,51434211416,Driver,25,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51433494320,23117105,51434211428,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51456041256,23118214,51456136629,Driver,34,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 4,reportdate
51527686303,23122133,51527843747,Driver,22,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51533694638,23122470,51534202178,Driver,22,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 6,reportdate
51535634736,23122637,51536271323,Driver,27,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 2,reportdate
51536404632,23122716,51536545636,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 1,reportdate
51658420464,23125156,51658831210,Driver,20,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-07,Ward 2,reportdate
51709181679,23127803,51709368589,Driver,27,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 2,reportdate
51658642187,23125269,51659245855,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 5,reportdate
51691402828,23126539,51691515842,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 6,reportdate
51736099067,23129795,51736237919,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 7,reportdate
51717626862,23128577,51718148564,Driver,28,25-34,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 1,reportdate
51717626862,23128577,51718302993,Other,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 1,reportdate
51721511800,23128843,51721744937,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 7,reportdate
51714480806,23128246,51714539667,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 2,reportdate
51819484482,23132657,51819584990,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 1,reportdate
51821005170,23132761,51821854602,Passenger,23,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 5,reportdate
51931404118,23135572,51931640710,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 1,reportdate
51939872651,23132871,51980614125,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 4,reportdate
52025445454,23140669,52025581972,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 1,reportdate
51972209469,23138426,51972251869,Driver,22,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 6,reportdate
51978999952,23138887,51979240508,Driver,39,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 7,reportdate
52008573793,23139638,52008682813,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 6,reportdate
52073045779,23143074,52073352067,Driver,22,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-08,Ward 2,reportdate
52190077518,23146141,52472375674,Passenger,43,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52190077518,23146141,52190241017,Driver,23,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52173188726,23144877,52173264906,Driver,33,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52249797779,23148600,52312354484,Driver,34,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52257594234,23150004,52265818747,Driver,20,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52220262539,23148021,52220382904,Driver,40,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52227745508,23147833,52228568590,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52228894129,23148401,52229226466,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52232317632,23148748,52238715498,Driver,35,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52236410959,23148905,52236453083,Driver,31,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52211682019,23147028,52211802821,Driver,50,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 3,reportdate
52303017482,23152732,52303148924,Driver,32,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52303426058,23152777,52303486921,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 1,reportdate
52286918532,23151312,52287191630,Driver,52,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52293838085,23152022,52293991276,Driver,18,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 1,reportdate
52379050690,23155595,52379099582,Driver,20,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52384119956,23155230,52384942258,Driver,19,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52396270078,23156456,52396638794,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 5,reportdate
52398623356,23156703,52398876252,Driver,51,45-54,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52364508461,23154672,52364711230,Driver,40,35-44,N,N,Y,Minor,N,Y,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 2,reportdate
52446631522,23158974,52446767456,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 1,reportdate
52446863840,23158940,52448255545,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52446863840,23158940,52448255564,Passenger,14,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 6,reportdate
52454415317,23159552,52454507118,Driver,60,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 8,reportdate
52436408799,23158407,52436691766,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 4,reportdate
52487158329,23161784,52487259120,Driver,34,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 1,reportdate
52471709426,23160805,52471891412,Driver,21,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-09,Ward 7,reportdate
52510046946,23164012,52510133064,Bicyclist,9,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 6,reportdate
52522582451,23164907,52523324158,Bicyclist,36,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52508360181,23163954,52508520111,Driver,48,45-54,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 6,reportdate
52509392541,23164013,52509525284,Bicyclist,58,55-64,N,Y,N,Major,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 5,reportdate
52509693620,23164057,52509767792,Driver,11,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 7,reportdate
52558751763,23167514,52558805654,Driver,64,55-64,N,Y,N,Major,N,Y,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 5,reportdate
52559731702,23167745,52566438614,Driver,0,<16,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52563785951,23167501,52563816056,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52564121503,23168000,52564215030,Driver,50,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 1,reportdate
52562120289,23167894,52562215787,Driver,27,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52562120289,23167894,52562312992,Passenger,19,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52536111760,23165590,52536146923,Driver,52,45-54,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 1,reportdate
52538739199,23166246,52538803681,Driver,17,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52543750635,23166295,52543794667,Driver,24,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 7,reportdate
52603584505,23170738,52604596171,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 4,reportdate
52624021109,23171356,52624067020,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 7,reportdate
52634490187,23171982,52635531731,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 5,reportdate
52595507355,23170182,52595828176,Driver,18,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52639709634,23172271,52639899049,Driver,26,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52731791729,23173167,52736029918,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52731791729,23173167,52740379436,Passenger,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52757726708,23174161,52757764550,Driver,35,35-44,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 4,reportdate
52635252474,23171901,52635341528,Other,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 1,reportdate
52635252474,23171901,52635318496,Bicyclist,58,55-64,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 1,reportdate
52635600461,23171987,52635816930,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 7,reportdate
52823650430,23177469,52823731936,Driver,25,25-34,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 4,reportdate
52837284681,23178398,52837364646,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 6,reportdate
52863743177,23178149,52863965836,Driver,21,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 6,reportdate
52889321960,23180182,52889609190,Driver,3,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2003,2003-11,Ward 2,reportdate
52889855546,23180268,52890291842,Driver,27,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-11,Ward 1,reportdate
52851286779,23179147,52853244632,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 5,reportdate
52855273390,23179383,52855315773,Driver,43,35-44,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-10,Ward 2,reportdate
52861585921,23179683,52862306997,Passenger,29,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-11,Ward 7,reportdate
52861585921,23179683,52862306972,Driver,43,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-11,Ward 7,reportdate
